resultID,deleted,marker,rank,diff,gap,overallRank,startPosition,bestLapTime,bestLap,lastLapTime,laps,totalTime,status,onTrack,pitStops,lastPitLap,sincePitLap,flagStatus,no,firstName,lastName,className,equipment,license,team,totalEntrantPoints,totalDriverPoints,comment,oldRank,OverTake_Remain,OverTake_Active,Tire,BestSpeed,LastSpeed,AverageSpeed,NTRank,NTLap,NTBestTime,NTBestSpeed,Passes,Passed,Best_S1,Best_I1,Best_L4,Best_P2,Best_S2,Best_L5,Best_L7,Best_L3,Best_S3,Best_T3_SPD,Best_S4A,Best_S4,Best_S4B,Best_S5A,Best_S5,Best_I2,Best_S5B,Best_T5_SPD,Best_S6A,Best_S6,Best_S6B,Best_S7,Best_L6,Best_I3,Best_S8,Best_P1,Best_L2,S1,I1,L4,P2,S2,L5,L7,L3,S3,T3_SPD,S4A,S4,S4B,S5A,S5,I2,S5B,T5_SPD,S6A,S6,S6B,S7,L6,I3,S8,P1,L2,EntrantID,TeamID,DriverID,T5,T3,time_stamp,Best_T5,Best_T3
13,0,0,24,1 LAPS,2.9199,24,14,1:02.3492,15,1:02.3492,15,16:21.0164,Active,TRUE,1,12,3,Green,4,Dalton,Kellett,IndyCar,D/C/F,Veteran,AJ Foyt Enterprises,6,6,"",24,102,0,P,103.931,103.931,99.081,0,0,-0.0001,,,1,2.8768,28.9105,59.9559,10.5966,6.1865,4.1082,1057.82,59.376,6.5641,156.86,4.7372,13.1838,8.3904,3.7775,10.4807,20.5341,6.6156,158.194,4.9253,9.9903,5.0219,8.6476,10.104,12.8568,4.0902,24.2543,34.8509,2.8943,,,,6.1965,,,,6.5642,155.696,4.7372,,,,,,,,,,,,,,,,,3,2,719,,,2022-02-27T17:47:18.229470Z,,
16,0,0,25,1 LAPS,0.8808,25,17,1:02.4324,15,1:02.4324,15,16:21.8972,Active,TRUE,1,8,7,Green,6,Helio,Castroneves,IndyCar,D/H/F,Veteran,Meyer Shank Racing,5,5,"",25,132,0,P,103.792,103.792,98.992,0,0,-0.0001,,1,3,2.8839,28.8809,59.7338,10.5268,6.2212,3.8847,803.267,58.5238,6.546,157.192,4.6966,13.1002,8.4036,3.8135,10.4852,20.6691,6.6359,156.65,5.0802,10.1253,5.0451,8.5487,9.8388,12.7362,4.1523,23.4407,33.9675,2.8968,,,,6.2545,,,,6.546,157.192,,,,,,,,,,,,,,,,,,5,148,254,,,2022-02-27T17:47:18.229470Z,,
22,0,0,26,1 LAPS,0.6414,26,23,1:02.5507,15,1:02.5507,15,16:22.5386,Active,TRUE,1,7,8,Green,45,Jack,Harvey,IndyCar,D/H/F,Veteran,Rahal Letterman Lanigan Racing,5,5,"",26,124,0,P,103.596,103.596,98.927,0,0,-0.0001,,4,3,2.8853,28.9845,59.9934,10.5714,6.2492,3.9149,736.522,58.3277,6.5499,156.35,4.7213,13.1879,8.4666,3.8244,10.5342,20.6741,6.7053,156.38,5.0195,10.0694,5.0498,8.607,9.7894,12.7784,4.0838,22.3159,32.8873,2.931,,,,6.3075,,,,6.5499,156.35,,,,,,,,,,,,,,,,,,22,21,850,,,2022-02-27T17:47:18.229470Z,,
0,0,1,1,0.0000,0.0000,1,1,1:01.5548,4,1:02.0688,16,16:34.2014,Active,TRUE,0,0,16,Green,3,Scott,McLaughlin,IndyCar,D/C/F,Veteran,Team Penske,54,54,"",1,148,0,A,105.272,104.4,104.285,1,6,1:01.5548,105.272,8,1,2.9364,28.4458,,,6.0518,6.7847,,106.377,6.4788,156.65,4.5838,12.9155,8.2823,3.7309,10.4371,20.4118,6.7062,154.988,4.9434,9.9523,4.99,8.4835,,12.6911,4.1844,,,2.9768,28.9052,,,6.1829,,,,6.5536,152.305,4.7752,13.1919,8.4167,3.8194,10.5368,,6.7174,148.436,,,,,,,,,,2,12,2022,,,2022-02-27T17:47:53.823660Z,,
2,0,1,2,3.8489,3.8489,2,3,1:01.8434,5,1:02.6981,16,16:38.0503,Active,TRUE,0,0,16,Green,26,Colton,Herta,IndyCar,D/H/F,Veteran,Andretti Autosport,40,40,"",2,148,0,A,104.781,103.352,103.883,0,0,-0.0001,,8,1,2.9077,28.6769,,,6.1445,6.6107,,106.675,6.5015,156.8,4.5892,13.0387,8.414,3.7112,10.426,20.3528,6.6404,155.785,4.8382,9.8675,4.9829,8.5314,,12.7595,4.2083,,,2.9242,29.1372,,,6.3099,,,,6.5538,156.082,4.7417,13.3493,8.6076,3.878,,,,,,,,,,,,,,17,3,879,,,2022-02-27T17:47:53.823660Z,,
1,0,1,3,6.9603,3.1114,3,2,1:01.8252,16,1:01.8252,16,16:41.1617,Active,TRUE,0,0,16,Green,12,Will,Power,IndyCar,D/C/F,Veteran,Team Penske,35,35,"",3,130,0,P,104.812,104.812,103.56,0,0,-0.0001,,9,2,2.9019,28.4418,,,6.0537,6.9158,,106.433,6.4786,157.343,4.6285,13.0056,8.3216,3.7479,10.4356,20.3932,6.5693,162.016,4.9171,9.9224,4.9532,8.4281,,12.6304,4.1074,,,2.9019,28.4418,,,6.0537,,,,6.4786,157.343,4.6285,13.0076,8.3791,3.7626,,,,,,,,,,,,,,11,12,461,,,2022-02-27T17:47:53.823660Z,,
3,0,1,4,8.8782,1.9179,4,4,1:01.9747,3,1:03.2143,16,16:43.0796,Active,TRUE,0,0,16,Green,21,Rinus,VeeKay,IndyCar,D/C/F,Veteran,Ed Carpenter Racing,32,32,"",4,136,0,A,104.559,102.508,103.362,0,0,-0.0001,,9,2,2.9067,28.6211,,,6.0765,6.4671,,106.69,6.5239,155.518,4.6455,13.0498,8.393,3.7836,10.5167,20.501,6.7328,155.164,4.9244,9.9741,5.0155,8.5114,,12.7431,4.1167,,,2.9286,29.4287,,,6.3441,,,,6.627,155.106,4.823,13.529,8.706,3.9925,,,,,,,,,,,,,,16,139,1010,,,2022-02-27T17:47:53.823660Z,,
7,0,1,5,9.5640,0.6858,5,8,1:02.1889,15,1:02.4432,16,16:43.7654,Active,TRUE,0,0,16,Green,8,Marcus,Ericsson,IndyCar,D/H/F,Veteran,Chip Ganassi Racing,30,30,"",5,138,0,A,104.199,103.774,103.291,0,0,-0.0001,,11,1,2.8922,28.728,,,6.1257,6.582,,108.045,6.4785,156.92,4.6909,13.2149,8.4505,3.8232,10.457,20.5878,6.5819,157.071,4.9893,10.0522,5.0053,8.535,,12.7649,4.1412,,,2.903,29.3236,,,6.3236,,,,6.6002,156.5,4.8304,13.4968,8.6664,,,,,,,,,,,,,,,7,25,1087,,,2022-02-27T17:47:53.823660Z,,
4,0,1,6,10.7859,1.2219,6,5,1:02.2313,16,1:02.2313,16,16:44.9873,Active,TRUE,0,0,16,Green,28,Romain,Grosjean,IndyCar,D/H/F,Veteran,Andretti Autosport,28,28,"",6,149,0,A,104.128,104.128,103.165,0,0,-0.0001,,8,2,2.9329,28.8273,,,6.1916,6.4094,,106.946,6.5557,156.44,4.6146,12.9978,8.3832,3.8228,10.5602,20.5852,6.7175,155.933,4.9515,9.9846,5.0047,8.5326,,12.7627,4.2123,,,2.9498,29.0519,,,6.2387,,,,6.5853,156.44,4.678,13.2781,8.6001,,,,,,,,,,,,,,,19,3,2047,,,2022-02-27T17:47:53.823660Z,,
9,0,1,7,11.8688,1.0829,7,10,1:01.9698,12,1:02.4140,16,16:46.0702,Active,TRUE,0,0,16,Green,10,Alex,Palou,IndyCar,D/H/F,Veteran,Chip Ganassi Racing,26,26,"",7,8,0,A,104.567,103.823,103.054,0,0,-0.0001,,2,10,2.9035,28.7576,,,6.1523,5.8245,,107.426,6.5299,155.874,4.6538,13.1225,8.454,3.7789,10.4735,20.4616,6.6946,155.963,4.9712,9.9881,5.003,8.5324,,12.7064,4.1707,,,2.9059,28.9168,,,6.2436,,,,6.5803,155.874,4.695,13.187,8.492,,,,,,,,,,,,,,,9,25,2018,,,2022-02-27T17:47:53.823660Z,,
10,0,1,8,13.3197,1.4509,8,11,1:01.9161,14,1:02.1208,16,16:47.5211,Active,TRUE,0,0,16,Green,15,Graham,Rahal,IndyCar,D/H/F,Veteran,Rahal Letterman Lanigan Racing,24,24,"",8,139,0,P,104.658,104.313,102.906,0,0,-0.0001,,2,12,2.8953,28.6522,,,6.2153,5.6382,,107.531,6.5475,157.767,4.5432,12.9444,8.3708,3.7702,10.465,20.461,6.6574,156.8,4.9676,9.996,5.0243,8.4795,,12.6777,4.0694,,,2.9173,28.8486,,,6.2584,,,,6.5896,156.83,4.5936,13.0833,8.4897,,,,,,,,,,,,,,,13,21,400,,,2022-02-27T17:47:53.823660Z,,
12,0,1,9,15.8412,2.5215,9,13,1:02.1118,15,1:02.2126,16,16:50.0426,Active,TRUE,0,0,16,Green,27,Alexander,Rossi,IndyCar,D/H/F,Veteran,Andretti Autosport,22,22,"",9,140,0,P,104.328,104.159,102.649,0,0,-0.0001,,1,16,2.8921,28.6662,,,6.2062,5.4864,,106.464,6.5065,156.71,4.6158,13.0434,8.4066,3.7534,10.4229,20.4803,6.62,156.71,4.9884,10.0025,5.0131,8.5395,,12.7489,4.1178,,,2.9256,,,,6.2134,,,,6.5855,155.607,4.7063,,,,,,,,,,,,,,,,,18,3,522,,,2022-02-27T17:47:53.823660Z,,
21,0,1,10,20.5806,4.7394,10,22,1:02.0418,16,1:02.0418,16,16:54.7820,Active,TRUE,0,0,16,Green,51,Takuma,Sato,IndyCar,D/H/F,Veteran,Dale Coyne Racing w/RWR,20,20,"",10,150,0,P,104.446,104.446,102.17,0,0,-0.0001,,5,3,2.9078,28.7733,,11.1483,6.1332,5.7952,,108.701,6.5226,155.607,4.6059,13.1131,8.4217,3.8016,10.5227,20.4583,6.715,155.076,4.8687,9.8966,5.0279,8.5673,,12.8102,4.2127,,,2.9302,,,,6.1371,,,,6.5832,153.736,4.6059,,,,,,,,,,,,,,,,,24,129,543,,,2022-02-27T17:47:53.823660Z,,
14,0,1,11,21.9269,1.3463,11,15,1:02.3468,13,1:02.4431,16,16:56.1283,Active,TRUE,0,0,16,Green,30,Christian,Lundgaard,IndyCar,D/H/F,Rookie,Rahal Letterman Lanigan Racing,19,19,"",11,137,0,P,103.935,103.774,102.034,0,0,-0.0001,,1,5,2.8886,28.8821,,,6.2206,5.7999,,105.499,6.5605,157.464,4.5876,13.1259,8.5186,3.7872,10.494,20.6258,6.7044,155.607,5.0286,10.0655,5.0178,8.5063,,12.6068,4.1005,,,2.9423,,,,6.2282,,,,6.6024,155.963,4.6167,,,,,,,,,,,,,,,,,21,21,2071,,,2022-02-27T17:47:53.823660Z,,
19,0,1,12,25.3404,3.4135,12,20,1:02.5358,16,1:02.5358,16,16:59.5418,Active,TRUE,0,0,16,Green,20,Conor,Daly,IndyCar,D/C/F,Veteran,Ed Carpenter Racing,18,18,"",12,145,0,P,103.621,103.621,101.693,0,0,-0.0001,,4,4,2.8976,28.8519,,11.0218,6.1975,5.5244,,109.165,6.5355,155.933,4.6667,13.0183,8.3516,3.7623,10.5646,20.7337,6.775,154.258,5.0393,10.118,5.0433,8.622,,12.837,4.1213,,,2.9677,,,,6.1975,,,,6.5621,153.275,,,,,,,,,,,,,,,,,,15,139,580,,,2022-02-27T17:47:53.823660Z,,
18,0,1,13,29.0297,3.6893,13,19,1:02.6252,8,1:03.4575,16,17:03.2311,Active,TRUE,0,0,16,Green,77,Callum,Ilott,IndyCar,D/C/F,Rookie,Juncos Hollinger Racing,17,17,"",13,145,0,P,103.473,102.116,101.326,0,0,-0.0001,,2,6,2.9316,28.9819,,11.0242,6.2406,5.548,,108.931,6.5695,155.607,4.699,13.18,8.4687,3.7907,10.5641,20.6351,6.7339,155.164,5.0141,10.0402,5.0225,8.6695,,12.9068,4.1898,,,2.9722,,,,6.4624,,,,,,,,,,,,,,,,,,,,,,,26,146,2072,,,2022-02-27T17:47:53.823660Z,,
23,0,1,14,32.8089,3.7792,14,24,1:02.8195,8,1:04.4753,16,17:07.0103,Active,TRUE,0,0,16,Green,18,David,Malukas,IndyCar,D/H/F,Rookie,Dale Coyne Racing with HMD,16,16,"",14,144,0,A,103.153,100.504,100.953,0,0,-0.0001,,9,6,2.8668,29.1917,,11.031,6.2837,5.8935,,109.99,6.5909,157.707,4.7022,13.1685,8.4413,3.8357,10.5446,20.6465,6.6928,156.44,5.0766,10.1019,4.9951,8.7596,,12.9503,4.1334,,,2.972,,,,,,,,,,,,,,,,,,,,,,,,,,,14,129,1014,,,2022-02-27T17:47:53.823660Z,,
25,0,1,15,32.9726,0.1637,15,26,1:02.6975,9,1:04.4004,16,17:07.1740,Active,TRUE,0,0,16,Green,48,Jimmie,Johnson,IndyCar,D/H/F,Veteran,Chip Ganassi Racing,15,15,"",15,109,0,P,103.353,100.62,100.937,0,0,-0.0001,,9,2,2.8474,29.1621,,10.6321,6.3168,4.9608,,107.983,6.5751,157.464,4.7187,13.2972,8.514,3.8569,10.4478,20.5665,6.5909,157.676,5.0331,10.0926,5.0273,8.7443,,12.8721,4.0699,,,2.8474,,,,,,,,,,,,,,,,,,,,,,,,,,,23,25,2031,,,2022-02-27T17:47:53.823660Z,,
24,0,1,16,37.3746,4.4020,16,25,1:03.2295,9,1:03.5109,16,17:11.5760,Active,TRUE,0,0,16,Green,11,Tatiana,Calderon,IndyCar,D/C/F,Rookie,AJ Foyt Enterprises,14,14,"",16,150,0,P,102.484,102.03,100.506,0,0,-0.0001,,7,2,2.91,29.173,,10.8928,6.2701,5.2726,,107.953,6.662,155.371,4.6874,13.2383,8.5485,3.8326,10.5903,20.8665,6.7233,156.231,5.099,10.2315,5.1044,8.6794,,12.9191,4.2173,,,2.9679,,,,,,,,,,,,,,,,,,,,,,,,,,,10,1,596,,,2022-02-27T17:47:53.823660Z,,
6,0,1,17,37.4774,0.1028,17,7,1:02.2139,15,1:02.6252,16,17:11.6788,Active,TRUE,1,11,5,Green,9,Scott,Dixon,IndyCar,D/H/F,Veteran,Chip Ganassi Racing,13,13,"",17,104,0,P,104.157,103.473,100.496,0,0,-0.0001,,2,11,2.8831,28.7208,59.1606,19.9973,6.1907,3.8309,995.634,58.2045,6.5127,157.343,4.6441,13.0382,8.3941,3.7987,10.4302,20.5757,6.5505,156.68,5.0288,10.0956,5.0224,8.5137,9.4442,12.6615,4.0893,13.4901,33.4874,2.9197,,,,,,,,,,,,,,,,,,,,,,,,,,,8,25,326,,,2022-02-27T17:47:53.823660Z,,
15,0,1,18,38.9975,1.5201,18,16,1:02.3716,15,1:02.4960,16,17:13.1989,Active,TRUE,1,12,4,Green,5,Pato,O'Ward,IndyCar,D/C/F,Veteran,Arrow McLaren SP,12,12,"",18,116,0,P,103.893,103.687,100.349,0,0,-0.0001,,6,10,2.8805,28.7794,58.7359,19.4621,6.1942,3.8809,1049.09,58.1144,6.5023,157.403,4.7293,13.1155,8.3716,3.7636,10.3717,20.2871,6.6081,156.86,4.9351,9.9154,4.9803,8.6252,9.6694,12.7835,4.112,13.4372,32.8993,2.9358,,,,,,,,,,,,,,,,,,,,,,,,,,,4,24,852,,,2022-02-27T17:47:53.823660Z,,
8,0,1,19,39.6678,0.6703,19,9,1:02.0493,12,1:02.4397,16,17:13.8692,Active,TRUE,1,9,7,Green,2,Josef,Newgarden,IndyCar,D/C/F,Veteran,Team Penske,11,11,"",19,117,0,P,104.433,103.78,100.283,0,0,-0.0001,,2,12,2.8856,28.8291,59.6703,18.9623,6.1927,3.8579,871.723,58.0539,6.5392,155.904,4.6777,13.0757,8.3973,3.7614,10.5166,20.5933,6.7165,155.106,5.0554,10.0593,4.989,8.4736,9.546,12.6269,4.109,13.429,32.3913,2.9191,28.999,,,6.2015,,,,6.5756,155.904,4.7873,13.3028,8.5155,3.7826,10.5166,20.6196,6.734,154.637,5.0741,10.103,5.0289,8.6064,,12.8211,4.2147,,,1,12,606,,,2022-02-27T17:47:53.823660Z,,
5,0,0,20,41.2032,1.5354,20,6,1:02.1429,16,1:02.1429,16,17:15.4046,Active,TRUE,1,11,5,Green,60,Simon,Pagenaud,IndyCar,D/H/F,Veteran,Meyer Shank Racing,10,10,"",20,109,0,P,104.276,104.276,100.135,0,0,-0.0001,,1,14,2.8447,28.7287,59.5497,20.3851,6.1485,3.7211,1000.33,58.0197,6.5399,155.844,4.7024,13.118,8.4156,3.7913,10.4626,20.4911,6.643,155.844,4.9177,9.9797,5.0411,8.6002,9.7542,12.7392,4.0922,13.6871,34.0722,2.8892,28.8526,,,6.1539,,,,6.5887,155.459,4.7338,13.2208,8.487,3.7913,10.5114,20.4911,6.7201,155.844,4.9177,9.9797,5.062,8.6002,,12.7992,4.199,,,25,148,658,,,2022-02-27T17:47:53.823660Z,,
11,0,0,21,1 LAPS,1 LAPS,21,12,1:01.9930,15,1:01.9930,15,16:14.6595,Active,TRUE,1,10,5,Green,14,Kyle,Kirkwood,IndyCar,D/C/F,Rookie,AJ Foyt Enterprises,9,9,"",21,145,0,P,104.528,104.528,99.727,0,0,-0.0001,,27,11,2.9194,28.6084,59.3706,10.8247,6.1307,3.8759,930.807,57.8122,6.5312,155.253,4.6861,12.9956,8.2947,3.7434,10.4857,20.5064,6.7063,156.47,4.9409,9.9763,5.0354,8.5228,9.4382,12.7113,4.1686,24.0422,34.8669,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,2,954,,,2022-02-27T17:47:53.823660Z,,
20,0,0,22,1 LAPS,1.8522,22,21,1:02.1951,15,1:02.1951,15,16:16.5117,Active,TRUE,1,8,7,Green,7,Felix,Rosenqvist,IndyCar,D/C/F,Veteran,Arrow McLaren SP,8,8,"",22,109,0,P,104.188,104.188,99.538,0,0,-0.0001,,5,3,2.8693,28.7432,60.2019,10.6839,6.1479,4.0055,798.511,58.7722,6.5225,157.676,4.6784,13.0439,8.3655,3.7425,10.5037,20.4846,6.6989,156.53,4.9432,9.9649,5.0075,8.6032,9.8492,12.6834,4.049,22.1169,32.815,2.9031,28.7639,,,6.221,,,,6.5433,155.993,4.6857,13.0965,8.4108,3.7717,10.5197,20.4846,6.748,155.341,4.9574,9.9649,5.0075,8.6624,,,,,,6,24,963,,,2022-02-27T17:47:53.823660Z,,
17,0,0,23,1 LAPS,1.5848,23,18,1:02.0309,15,1:02.0309,15,16:18.0965,Active,TRUE,1,9,6,Green,29,Devlin,DeFrancesco,IndyCar,D/H/F,Rookie,Andretti Steinbrenner Autosport,7,7,"",23,119,0,P,104.464,104.464,99.377,0,0,-0.0001,,2,1,2.8295,28.6889,60.1711,10.5685,6.2676,3.868,864.595,58.3699,6.5527,156.65,4.6128,12.9894,8.3766,3.7814,10.4949,20.5395,6.6919,156.35,4.967,9.9749,5.0079,8.5204,10.0805,12.6942,4.0733,24.501,35.0695,2.8704,29.9001,,,6.868,,,,6.9716,152.646,4.7376,13.1901,8.4525,3.8121,10.5176,21.2588,6.7055,155.637,5.4015,10.7412,5.3397,,,,,,,20,3,2020,,,2022-02-27T17:47:53.823660Z,,
13,0,0,24,1 LAPS,2.9199,24,14,1:02.3492,15,1:02.3492,15,16:21.0164,Active,TRUE,1,12,3,Green,4,Dalton,Kellett,IndyCar,D/C/F,Veteran,AJ Foyt Enterprises,6,6,"",24,102,0,P,103.931,103.931,99.081,0,0,-0.0001,,,1,2.8768,28.81,59.9559,10.5966,6.1865,4.1082,1057.82,59.376,6.5641,156.86,4.7372,13.155,8.3904,3.7775,10.4807,20.5341,6.6156,158.194,4.9253,9.9903,5.0219,8.6476,10.104,12.8568,4.0902,24.2543,34.8509,2.8943,28.81,,,6.1965,,,,6.5642,155.696,4.7372,13.155,8.4178,3.8154,10.5846,20.6145,6.7692,155.164,4.9687,10.0299,5.0612,,,,,,,3,2,719,,,2022-02-27T17:47:53.823660Z,,
16,0,0,25,1 LAPS,0.8808,25,17,1:02.4324,15,1:02.4324,15,16:21.8972,Active,TRUE,1,8,7,Green,6,Helio,Castroneves,IndyCar,D/H/F,Veteran,Meyer Shank Racing,5,5,"",25,132,0,P,103.792,103.792,98.992,0,0,-0.0001,,1,3,2.8839,28.8809,59.7338,10.5268,6.2212,3.8847,803.267,58.5238,6.546,157.192,4.6966,13.1002,8.4036,3.7892,10.4637,20.4707,6.6359,156.65,4.9735,10.007,5.0335,8.5487,9.8388,12.7362,4.1523,23.4407,33.9675,2.8968,28.9176,,,6.2545,,,,6.546,157.192,4.7668,13.2203,8.4535,3.7892,10.4637,20.4707,6.6745,156.59,4.9735,10.007,5.0335,,,,,,,5,148,254,,,2022-02-27T17:47:53.823660Z,,
22,0,0,26,1 LAPS,0.6414,26,23,1:02.5507,15,1:02.5507,15,16:22.5386,Active,TRUE,1,7,8,Green,45,Jack,Harvey,IndyCar,D/H/F,Veteran,Rahal Letterman Lanigan Racing,5,5,"",26,124,0,P,103.596,103.596,98.927,0,0,-0.0001,,4,3,2.8853,28.9845,59.9934,10.5714,6.2492,3.9149,736.522,58.3277,6.5499,156.35,4.7146,13.1879,8.4666,3.8244,10.5342,20.6741,6.7053,156.38,5.0195,10.0694,5.0498,8.607,9.7894,12.7784,4.0838,22.3159,32.8873,2.931,29.0006,,,6.3075,,,,6.5499,156.35,4.7146,13.2122,8.4976,3.8472,10.577,20.7356,6.7298,155.43,5.0695,10.1586,5.0891,,,,,,,22,21,850,,,2022-02-27T17:47:53.823660Z,,
0,0,1,1,0.0000,0.0000,1,1,1:01.5548,4,1:02.1666,17,17:36.3680,Active,TRUE,0,0,17,Green,3,Scott,McLaughlin,IndyCar,D/C/F,Veteran,Team Penske,54,54,"",1,148,0,A,105.272,104.236,104.282,1,6,1:01.5548,105.272,8,1,2.9364,28.4458,,,6.0518,6.7847,,106.377,6.4788,156.65,4.5838,12.9155,8.2823,3.7309,10.4371,20.4118,6.7062,154.988,4.9434,9.9523,4.99,8.4835,,12.6911,4.1844,,,2.9555,,,,6.189,,,,6.5417,153.132,,,,,,,,,,,,,,,,,,2,12,2022,,,2022-02-27T17:48:29.394727Z,,
2,0,1,2,4.3569,4.3569,2,3,1:01.8434,5,1:02.6746,17,17:40.7249,Active,TRUE,0,0,17,Green,26,Colton,Herta,IndyCar,D/H/F,Veteran,Andretti Autosport,40,40,"",2,148,0,A,104.781,103.391,103.854,0,0,-0.0001,,8,1,2.9077,28.6769,,,6.1445,6.6107,,106.675,6.5015,156.8,4.5892,13.0387,8.414,3.7112,10.426,20.3528,6.6404,155.785,4.8382,9.8675,4.9829,8.5314,,12.7595,4.2083,,,2.916,,,,6.2736,,,,,,,,,,,,,,,,,,,,,,,17,3,879,,,2022-02-27T17:48:29.394727Z,,
1,0,1,3,6.4047,2.0478,3,2,1:01.6110,17,1:01.6110,17,17:42.7727,Active,TRUE,0,0,17,Green,12,Will,Power,IndyCar,D/C/F,Veteran,Team Penske,35,35,"",3,130,0,P,105.176,105.176,103.653,0,0,-0.0001,,9,2,2.9019,28.4418,,,6.0537,6.9158,,106.433,6.4786,157.343,4.6285,13.0056,8.3216,3.7479,10.4356,20.3932,6.5693,162.016,4.9171,9.9224,4.9532,8.4281,,12.6304,4.1074,,,2.9184,,,,6.075,,,,,,,,,,,,,,,,,,,,,,,11,12,461,,,2022-02-27T17:48:29.394727Z,,
3,0,1,4,10.3042,3.8995,4,4,1:01.9747,3,1:03.5926,17,17:46.6722,Active,TRUE,0,0,17,Green,21,Rinus,VeeKay,IndyCar,D/C/F,Veteran,Ed Carpenter Racing,32,32,"",4,132,0,A,104.559,101.899,103.274,0,0,-0.0001,,9,2,2.9067,28.6211,,,6.0765,6.4671,,106.69,6.5239,155.518,4.6455,13.0498,8.393,3.7836,10.5167,20.501,6.7328,155.164,4.9244,9.9741,5.0155,8.5114,,12.7431,4.1167,,,2.917,,,,,,,,,,,,,,,,,,,,,,,,,,,16,139,1010,,,2022-02-27T17:48:29.394727Z,,
7,0,1,5,10.3674,0.0632,5,8,1:02.1889,15,1:02.9700,17,17:46.7354,Active,TRUE,0,0,17,Green,8,Marcus,Ericsson,IndyCar,D/H/F,Veteran,Chip Ganassi Racing,30,30,"",5,131,0,A,104.199,102.906,103.268,0,0,-0.0001,,11,1,2.8922,28.728,,,6.1257,6.582,,108.045,6.4785,156.92,4.6909,13.2149,8.4505,3.8232,10.457,20.5878,6.5819,157.071,4.9893,10.0522,4.9823,8.535,,12.7649,4.0936,,,2.996,,,,,,,,,,,,,,,,,,,,,,,,,,,7,25,1087,,,2022-02-27T17:48:29.394727Z,,
4,0,1,6,11.1659,0.7985,6,5,1:02.2313,16,1:02.5466,17,17:47.5339,Active,TRUE,0,0,17,Green,28,Romain,Grosjean,IndyCar,D/H/F,Veteran,Andretti Autosport,28,28,"",6,146,0,A,104.128,103.603,103.191,0,0,-0.0001,,8,2,2.9329,28.8273,,,6.1916,6.4094,,106.946,6.5557,156.44,4.6146,12.9978,8.3832,3.8228,10.5602,20.5852,6.7155,155.933,4.9515,9.9846,5.0047,8.5326,,12.7627,4.1444,,,2.936,,,,,,,,,,,,,,,,,,,,,,,,,,,19,3,2047,,,2022-02-27T17:48:29.394727Z,,
9,0,1,7,12.0321,0.8662,7,10,1:01.9698,12,1:02.3299,17,17:48.4001,Active,TRUE,0,0,17,Green,10,Alex,Palou,IndyCar,D/H/F,Veteran,Chip Ganassi Racing,26,26,"",7,8,0,A,104.567,103.963,103.107,0,0,-0.0001,,2,10,2.9035,28.7576,,,6.1523,5.8245,,107.426,6.5299,155.874,4.6538,13.1225,8.454,3.7789,10.4735,20.4616,6.6946,155.963,4.9712,9.9881,5.003,8.5324,,12.7064,4.1707,,,2.9269,,,,,,,,,,,,,,,,,,,,,,,,,,,9,25,2018,,,2022-02-27T17:48:29.394727Z,,
10,0,1,8,13.2525,1.2204,8,11,1:01.9161,14,1:02.0994,17,17:49.6205,Active,TRUE,0,0,17,Green,15,Graham,Rahal,IndyCar,D/H/F,Veteran,Rahal Letterman Lanigan Racing,24,24,"",8,139,0,P,104.658,104.349,102.99,0,0,-0.0001,,2,12,2.8953,28.6522,,,6.2153,5.6382,,107.531,6.5475,157.767,4.5432,12.9444,8.3708,3.7702,10.4465,20.4208,6.6574,156.8,4.9585,9.9743,5.0158,8.4795,,12.6777,4.0694,,,2.9219,,,,,,,,,,,,,,,,,,,,,,,,,,,13,21,400,,,2022-02-27T17:48:29.394727Z,,
12,0,0,9,15.8463,2.5938,9,13,1:02.1118,15,1:02.1717,17,17:52.2143,Active,TRUE,0,0,17,Green,27,Alexander,Rossi,IndyCar,D/H/F,Veteran,Andretti Autosport,22,22,"",9,140,0,P,104.328,104.227,102.741,0,0,-0.0001,,1,16,2.8921,28.6662,,,6.2062,5.4864,,106.464,6.5065,156.71,4.6158,13.0434,8.4066,3.7534,10.4229,20.4752,6.62,156.71,4.9329,9.9468,5.0131,8.5395,,12.7489,4.1178,,,2.9256,28.9129,,,6.2134,,,,6.5855,155.607,4.7063,13.1884,8.4821,3.7906,10.5284,20.4752,6.7378,155.43,4.9329,9.9468,5.0139,8.5505,,12.7836,4.2331,,,18,3,522,,,2022-02-27T17:48:29.394727Z,,
21,0,0,10,1 LAPS,4.7394,10,22,1:02.0418,16,1:02.0418,16,16:54.7820,Active,TRUE,0,0,16,Green,51,Takuma,Sato,IndyCar,D/H/F,Veteran,Dale Coyne Racing w/RWR,20,20,"",10,150,0,P,104.446,104.446,102.17,0,0,-0.0001,,5,3,2.9078,28.7421,,11.1483,6.1332,5.7952,,108.701,6.5226,155.607,4.6059,13.0916,8.4217,3.8016,10.5227,20.4583,6.715,155.076,4.8628,9.8966,5.0279,8.5673,,12.8102,4.2127,,,2.9302,28.7421,,,6.1371,,,,6.5832,153.736,4.6059,13.0916,8.4857,3.8481,10.6184,20.5316,6.7703,153.534,4.8628,9.9132,5.0504,8.6468,,,,,,24,129,543,,,2022-02-27T17:48:29.394727Z,,
